,Agent,sample_id,sample_size,sample,mu,sd
662,7,32,22,"[1.455043603361939, 1.4659498866990266, 1.092793784947686, 1.1063231728852136, 1.2837939294807275, 1.0210879802037354, 1.419675458868974, 1.260937092105155, 0.7343945698588137, 1.5091295360371277, 1.0318456763055524, 1.1723119348815136, 0.9346382526813504, 1.2335448118335575, 1.305920310489917, 1.149793471283881, 0.9640355669020776, 0.677293850445686, 1.7981382335782787, 1.2221358452424822, 1.21433588134315, 0.3761977555961643]",1.184389368798866,0.26210559127330624
663,7,33,20,"[1.069450856450704, 1.1004647662121028, 1.5030606431485247, 1.0885074344907142, 1.1397009192212129, 0.8049039821556182, 0.7755220067402746, 1.2256145919346448, 1.3011546937116591, 1.7406395427077381, 1.1627008496078555, 1.2741681516544852, 1.1956484809251362, 0.732499485680619, 1.3247233113589252, 1.5700857234461174, 0.8775533570610948, 1.2978826797530965, 1.7581134220526944, 1.335288074369965]",1.184389368798866,0.26210559127330624
664,7,34,26,"[0.9981350963114786, 0.7551364028721828, 0.8459557644424114, 1.06096779978199, 1.204467819079364, 0.9818007583070201, 0.8917667779499057, 1.2026626925210218, 1.0967297260777213, 1.104913856992743, 1.3266359128997927, 0.9915592131881852, 1.392796829620353, 1.12323378622018, 1.5526147868828934, 0.9965518665234273, 1.4766156012800344, 1.185725414923979, 0.913845805998498, 0.9291283910146877, 1.2109044603366246, 1.1633758811278352, 0.6100755868238303, 1.206259619038295, 1.6762404519368126, 0.9087654000822073]",1.184389368798866,0.26210559127330624
665,7,35,29,"[1.1180439282552557, 1.1296149208690043, 1.3125690677397217, 0.9754790931060865, 0.9306872465355729, 1.7850105467944335, 1.0508196729482084, 1.4354772261732587, 1.358069202230779, 1.3905488871558511, 0.7086170066472133, 1.1987254559058036, 1.0955671607755257, 0.7919389425058627, 1.0288710661658218, 1.1118776038311011, 1.5185854642248537, 0.9374920075961412, 0.744294295664641, 1.0678152844425324, 0.9724681800403985, 1.4430685335046336, 1.3719724103782014, 1.0223545117830704, 1.3400763460049532, 0.7391306888361797, 1.0152810807730834, 0.6470586941207676, 1.630331787383931]",1.184389368798866,0.26210559127330624
666,7,36,26,"[1.4287107091522881, 1.6781769266814193, 1.7190937828040727, 1.0218456733285006, 1.0249924065189375, 1.0612766827426843, 1.472959577739308, 1.293257749007319, 1.4074917871137904, 0.958179458533143, 1.3957855397620698, 1.3575655879208952, 1.6005315334345653, 1.4388254159785538, 1.7001129158929968, 0.8642312244701094, 1.1767606378676914, 1.6007736043359229, 1.3704462429244872, 0.8905618400140864, 1.7678859420891528, 1.0578166190929512, 1.378839400766097, 1.1168549699785135, 1.5729779012532465, 1.4616569506522425]",1.184389368798866,0.26210559127330624
667,7,37,26,"[1.0384615150504601, 1.2771167250714563, 1.0452247224024542, 1.1876001210124467, 1.1811899721586185, 1.1856141158980849, 0.8884868138908626, 1.4801441702166134, 1.348727490382928, 1.244732962438602, 1.6160102476716107, 0.9160863686262355, 1.1823553553352857, 0.9274131982415974, 1.0620716271573736, 1.1124654212722882, 0.9237114522591964, 1.2651438738301684, 0.8732334525150958, 1.6021352385613243, 1.5417925118212654, 1.295303371616762, 1.388098705467936, 1.2877723846733886, 1.9407572848361059, 1.0973962745981451]",1.184389368798866,0.26210559127330624
668,7,0,29,"[1.32880481074797, 1.5105047355101682, 0.9286641078106608, 1.141102726822276, 1.2991025639905167, 1.588086079928474, 1.0891712959683755, 1.275724625254394, 0.8670943782451472, 1.7416947466401385, 1.1201175355388013, 1.8273327346984272, 1.3045790795975591, 1.70241662040881, 1.3926950199956305, 1.473913518665432, 1.6643579484433793, 1.6090922561340881, 1.0673022653182342, 1.8344258227612997, 1.1532882974968286, 1.3585866599228842, 1.325861835911971, 1.5301065887043013, 1.0477728393857253, 1.1051746329617962, 0.7763400090995947, 1.3543246860716558, 0.9830972429927739]",1.4284365373982881,0.2806749907287027
669,7,1,28,"[1.1882609717749875, 1.6392365715360424, 1.4706133976352498, 1.8414403476559726, 1.2174890951369668, 1.5402708720529905, 1.2698748158355877, 1.5260826192328083, 1.2091945181807626, 1.4079331383531937, 1.8097148286338969, 1.4641049929132008, 1.6151754385887886, 1.624612554822067, 1.8884140013718949, 1.8741200822341493, 1.1619256545058647, 1.1166210250144133, 1.5109537767701304, 1.8043543617271434, 1.6410122528458495, 1.8365304328862413, 1.4232939376258198, 1.251411293729073, 1.1387579027339836, 1.5012193793991453, 1.387826758933607, 1.4997991827528305]",1.4284365373982881,0.2806749907287027
670,7,2,29,"[1.4231172554571139, 1.2683168307002204, 1.3098323780568644, 1.5260522919061184, 1.7632173676993568, 1.045759800338288, 1.646511645189646, 1.2022599709197133, 1.5086625378409888, 1.3756165931507496, 1.7807715362822667, 1.1759583600031949, 1.0254028033640021, 1.3726444909683022, 1.2127356402463296, 1.1792020084812218, 1.5309572189317506, 1.3172669892108935, 1.3968088586007643, 1.179011919128702, 1.5394220429035053, 1.569187788526431, 1.135326951193525, 1.6325928994516277, 1.9245077719738402, 1.561020855281275, 1.47340573513406, 1.4445127975491086, 1.447923942247972]",1.4284365373982881,0.2806749907287027
671,7,3,23,"[1.386317278102691, 1.538967683854353, 1.1112022541812439, 1.2623687365583154, 1.7807787264051544, 1.5713935473246294, 1.2159406516583036, 1.5694269508438978, 1.6417065685660632, 1.806658849764468, 1.5811049148986407, 1.5606022344427894, 1.8944119656258946, 1.4168413908374273, 1.2838574736736559, 1.4612433514890069, 1.2517600998267113, 0.8438769843693933, 0.9547594970682749, 1.8777405142877435, 1.625434639486113, 1.513136876413226, 1.2639678407407988]",1.4284365373982881,0.2806749907287027
672,7,4,27,"[1.398017341233548, 1.1775672801050279, 1.4110935300625662, 1.816754533216066, 1.920313159028027, 1.3132787708013602, 1.6045348051371473, 0.9264968688704893, 0.8196270876279926, 1.6056859140581643, 1.6238759031526442, 1.077702712633936, 1.2920320576273328, 1.4334233135679777, 1.617032337387944, 1.0881752458121658, 1.4715688124528437, 0.8998554237065512, 1.3308582396487996, 1.5099276218074307, 1.7011370719121823, 1.3958917867793734, 0.8990401864260655, 0.9475513704351282, 1.4029338602452348, 1.7893060816180975, 0.9974451544652048]",1.4284365373982881,0.2806749907287027
673,7,5,20,"[1.258678918208048, 1.426240776144441, 1.2046635583156136, 1.2997422376965313, 1.769985758703054, 1.101920490080532, 1.3489690995568289, 1.2206098129684948, 1.457976492544452, 0.7347685349006251, 1.1484410429606011, 1.5785722579890284, 1.0079377536118908, 1.7761589077911912, 1.0011487230234064, 1.5056199915626385, 1.6015886146493479, 1.6692747218004247, 1.808852656862038, 0.9062636577123137]",1.4284365373982881,0.2806749907287027
674,7,6,26,"[1.319837579096386, 1.7715053721814498, 1.6675598026715643, 1.7744701872049349, 1.5088389379252445, 1.4993995198813055, 1.222226152882204, 1.1340847717228506, 0.9316618265550747, 1.4832322460313438, 1.5612227101834282, 1.6725521161240482, 1.8707940750467011, 1.2044811965709195, 1.5475200414414374, 1.4742969115644682, 1.0001233026350576, 1.1367453836518002, 0.967381140487903, 1.8037624851501972, 1.4202021408397427, 1.4875041402766451, 1.6700623989300747, 1.0693732349965592, 1.5880760232633058, 1.63278455475904]",1.4284365373982881,0.2806749907287027
675,7,7,20,"[1.5161502592819707, 1.6479942391126357, 1.4953565803835822, 1.489409160906864, 2.115226042101818, 2.0529691192391284, 1.7987144283576164, 1.403747933324835, 1.465254781505354, 1.0380373566573546, 1.2067325814921184, 1.362057034623394, 1.2214275505914522, 1.552188052121613, 1.2398810830295908, 1.1704476479578574, 1.568064938409385, 1.706719217760482, 1.3470392336568664, 1.2445637244473093]",1.4284365373982881,0.2806749907287027
676,7,8,23,"[0.8417435197523313, 2.013885937865629, 0.9523395686554348, 1.2022252377724627, 1.5415951104671215, 1.5419675469399352, 1.4980774849288814, 1.3793679709804336, 1.6201995938714702, 2.0607263915302863, 1.657337194844646, 1.4360080730140345, 1.5414331235330487, 1.2691235918969306, 1.0029607970949557, 1.3963049027051233, 1.5365545164062866, 1.5310849446781631, 1.387444362054226, 1.5109485779438516, 1.3879043149105348, 1.0223978706131256, 1.4431640511268173]",1.4284365373982881,0.2806749907287027
677,7,9,22,"[1.139251751914967, 1.3366530712867382, 1.4602967445681314, 1.452752513165242, 2.044030524468032, 0.818547428543433, 0.8718649425448877, 1.4068292027770601, 1.6383866715824988, 1.3900241969213742, 1.961120299906006, 1.5533355752612061, 1.1772127925202187, 1.6416826648394585, 1.1332770660600844, 1.7199883287647497, 1.7658806531859859, 1.1277834076999258, 1.6249231856192, 1.3947223238115674, 1.512427947574145, 1.8291914867672072]",1.4284365373982881,0.2806749907287027
678,7,10,25,"[1.3629726946807443, 1.7544206647532437, 1.2621545636219356, 1.844418813062549, 1.1708889916124783, 1.5269212020526675, 1.639664871085999, 1.323251847735, 0.9984318181891965, 1.6969204473229527, 1.2047326659624842, 1.4981691274036812, 1.4816185447268435, 1.3531016657501258, 1.7789364277692723, 1.5856057030943147, 1.6100345978405675, 1.65934843727771, 1.520974285426847, 1.3768096893976667, 1.9330637278657146, 1.3159265786148042, 1.4248029514413398, 1.305715596072381, 1.4350105535141684]",1.4284365373982881,0.2806749907287027
679,7,11,25,"[1.2833680034509303, 1.2391466252744232, 1.3512797649207675, 1.7843925022065377, 1.501278562623848, 1.0225457802919702, 1.6485951481237493, 1.6045866345985351, 1.2181068467993492, 1.2220567403619529, 1.3238818534709218, 1.6315402906260714, 1.707017884308272, 1.1807622166843281, 1.4993694066279675, 1.7713219588615867, 1.8333276940660719, 1.7667852361167555, 1.3986290553303846, 1.463010663523091, 1.0149620798575842, 0.8598371528167219, 1.4351673989279488, 2.3127915865329816, 1.659425963916627]",1.4284365373982881,0.2806749907287027
680,7,12,29,"[1.494653473146992, 0.9288707550673052, 1.774171698893087, 1.8632953687899527, 1.0151903244266793, 1.7549868091479066, 1.375848675168938, 1.2951498143311098, 0.8718681219152027, 1.3216617694988368, 1.4732808922950076, 1.5365843926290583, 1.2366529888912572, 1.295448860828003, 1.3809896283765872, 1.869127719940562, 1.3471659964753953, 1.5337136287198119, 1.2334930768629344, 1.7684916787266365, 1.7883036751828874, 1.25259828794884, 1.4225648725834406, 2.2725434287031785, 0.9744129940725965, 1.739207610645573, 1.1442641935547142, 0.6758115617861101, 1.404590107799218]",1.4284365373982881,0.2806749907287027
681,7,13,25,"[1.2571931677620907, 1.198438935085486, 0.9673095536203269, 1.1886864549243743, 2.0813340703789747, 1.2008430534582861, 1.6894491178752225, 1.8915530868879644, 1.2093487138515377, 1.0751827572336834, 0.9454174240215083, 1.369100986256406, 0.7408570689997654, 0.7886849141821316, 1.5287883651492304, 1.3931715457468472, 1.6201268977737275, 1.2206411485875153, 1.4587134527493446, 1.3261271015353007, 0.8288279307666598, 1.1808155870846933, 1.5325294553711688, 1.4651390212038145, 0.9555219310576464]",1.4284365373982881,0.2806749907287027
682,7,14,20,"[0.971088950334545, 0.8992566807006932, 1.5126199759442678, 1.1578247909878245, 1.4514135436631788, 0.746621001920651, 2.023990721347863, 1.603784929419441, 0.9289283157653736, 1.3124395682899503, 1.6927081465053433, 1.3726961639859985, 1.934886288639619, 2.096561465184053, 1.2448593404947508, 1.6339548705671976, 1.5130267940517392, 1.3506328625453874, 1.4279409916505041, 1.609426501006881]",1.4284365373982881,0.2806749907287027
683,7,15,22,"[1.4033086695293078, 0.942054327145027, 1.67347693997562, 1.637868741718598, 0.9857816480934751, 1.455087202269806, 1.664531455087145, 1.5038964655566713, 1.1761513532732963, 1.5485603538335084, 1.6483358397545071, 1.5287892444108744, 1.543558047044024, 1.7513810173554107, 1.578331271478785, 1.4726518852865034, 1.7107618006042231, 1.3341122880124612, 1.6011395793404986, 1.2413532105243155, 1.396702446837462, 1.8522052056832006]",1.4284365373982881,0.2806749907287027
684,7,16,20,"[1.6182091962863356, 1.2408107588930073, 1.4682434632796713, 1.2124052737287898, 1.5481448658564814, 1.1983681884576893, 1.6205156993513636, 1.2623401136569075, 1.258612728756981, 1.2775231745403426, 1.162987153952304, 1.6590720158801922, 1.4502968275200971, 1.2074333582325643, 1.605526287929021, 1.194366960986326, 1.8400396623981754, 1.2328149873274161, 1.6183177773873165, 1.3309796131426344]",1.4284365373982881,0.2806749907287027
685,7,17,24,"[0.96978825112809, 0.7922783382772491, 1.3430289820825174, 1.6884543885646772, 1.5843254735123011, 1.3089061791960497, 1.357037987245166, 1.4791940401887356, 1.1738685808807348, 1.4018382503421751, 1.2952730505175256, 1.2859614811151974, 1.9413606613852794, 1.7821039979317987, 1.0719860496499347, 1.1459235566761639, 1.4608264598189922, 1.5374865435743625, 1.2247077536908844, 1.2894536639062175, 1.4895690936090216, 1.842450569231908, 1.5917238791725237, 1.0498601676973243]",1.4284365373982881,0.2806749907287027
686,7,18,20,"[1.6152926624914972, 1.2684927916859317, 1.1904533042898067, 1.6937756495385896, 1.4921098670269413, 1.5113683025072808, 0.666068545522385, 1.415211003621662, 1.1269319714538881, 1.7221553574903252, 1.9386239050538325, 1.7057540551849615, 1.0417307277464862, 1.880341737187416, 1.7315679262944088, 1.6394962753288949, 1.3271613398441775, 1.476064956599087, 1.2107521178420946, 1.4749879521951148]",1.4284365373982881,0.2806749907287027
687,7,19,20,"[1.3258013103536748, 1.7655664753099423, 1.5750234332965976, 0.9061516954692294, 1.735912960807239, 1.4971886997287105, 1.85890166667456, 1.3258077184506112, 1.608341099712699, 1.3427294720102647, 1.1578671733439578, 1.5082043435580474, 1.2266673362377263, 1.1218304998696413, 1.455515211913245, 1.8820333975358077, 1.0897757835665254, 1.3670249199676316, 1.290109975980057, 1.4147644819031977]",1.4284365373982881,0.2806749907287027
688,7,20,28,"[1.4672219151490358, 1.3640456742802087, 1.5631937370825675, 1.9263557568749539, 1.3544664527477923, 1.6560053669490373, 1.3214001499206236, 1.6832355212012498, 1.5284941909552932, 1.3789399775610063, 1.418836893466964, 1.6092941466217479, 1.5026718496937583, 1.0754236822376533, 1.3929061868656927, 1.4193861557925131, 1.5388527039469722, 1.559294394187828, 1.4674296420089223, 1.3714722711388174, 1.2790774561779246, 1.625641878441712, 1.2708361356928763, 1.8645573090936745, 1.1416400037110992, 1.9065324590831088, 1.0769686970529748, 1.6041986009994862]",1.4284365373982881,0.2806749907287027
689,7,21,20,"[1.116327701189048, 1.074219163190132, 0.9766081666719693, 1.708842962432004, 1.5635524376383407, 1.065646117520806, 1.611994043611576, 1.9325031408443947, 1.6539173789426709, 1.2952466842350336, 0.7839781835926221, 1.4970314386846473, 0.8493564978186221, 1.241863759613024, 1.4485017599556638, 1.0640930102891837, 1.2123154753438572, 1.3737464182064802, 1.3203206879691385, 1.340344507795931]",1.4284365373982881,0.2806749907287027
690,7,0,29,"[1.5433079807335828, 1.345347230376146, 1.6190486341233723, 1.3779950818809075, 1.6146365241391605, 1.551066603195554, 1.6060575282769425, 1.2054541012825166, 1.2886967719464333, 1.9184306213765556, 1.3943015677198574, 1.1804135634412052, 1.697555682564718, 1.2481198816555843, 1.3841110294437173, 1.3910699207265549, 1.22230101137082, 1.5658161294283286, 1.6019910764022516, 1.5068500764257466, 1.2518151151369985, 1.5479429843276054, 1.5973432038302153, 1.5514560511389588, 1.1370118112340277, 1.8467778486674193, 1.4989410111769175, 1.5215603022888369, 1.2484084374033082]",1.4589764402010752,0.180800968762709
691,7,1,23,"[1.5820113360541264, 1.599540889419846, 1.4747188792893866, 1.398464563489065, 1.269022462748768, 1.2380548873741306, 1.5061712277130643, 1.6849951186191923, 1.2589231621512598, 1.450050826063222, 1.2785626945814712, 1.6216872889489422, 1.356481358583876, 1.491669709242756, 1.314810500348391, 1.4730646017659887, 1.767852522322859, 1.5554931089356179, 1.4413327566390928, 1.7014583829440832, 1.4648444524128565, 1.4320910774519178, 1.2303165077207432]",1.4589764402010752,0.180800968762709
692,7,2,21,"[1.466461763808642, 1.528382212354424, 0.8634214370268801, 1.2234964151096892, 1.2393127019294727, 1.4360127976386592, 1.5014460517132626, 1.470005408583797, 1.4684947416574652, 1.1463770100470265, 1.5336408558756958, 1.4575252107161782, 1.376139932956869, 1.4584496651749563, 1.386926794752919, 1.5272239899221205, 1.4105265029558125, 1.510519199583898, 1.4928275743975152, 1.146874359761416, 1.339132003612982]",1.4589764402010752,0.180800968762709
693,7,3,24,"[1.757784300702978, 1.7769169072883773, 1.6585947348414258, 1.1983666946576252, 1.3310737823494683, 1.1621501072541465, 1.4881022375833, 1.230406154200518, 1.4955140241414986, 1.3949107001007501, 1.3868741056006118, 1.5727892111592632, 1.7294079392836992, 1.2019717868017494, 1.5703819663750864, 1.389468522737012, 1.3688437781073348, 1.4704629420305722, 1.3927852168670485, 1.6492134901055948, 1.4696642509388724, 1.4828409257833155, 1.4517938532430188, 1.3728299772953536]",1.4589764402010752,0.180800968762709
694,7,4,25,"[1.2271280677750225, 1.5579345478732622, 1.3105480563364371, 1.3335662717498873, 1.4502538674521441, 1.8117988617963854, 1.4570639229680915, 1.4981062085498362, 1.5413075308319832, 1.6306547867893673, 1.3215784419102214, 1.6265809427581286, 1.4122761550491192, 1.428493939089101, 1.4297309427623603, 1.6496299997421928, 1.2337217039168464, 1.7527613175001837, 1.3384331361149047, 1.504774597877149, 1.1913235000006275, 1.4211927555230237, 1.362868390387157, 1.507993316836333, 1.27862738042651]",1.4589764402010752,0.180800968762709
695,7,5,20,"[1.6449507360862718, 1.4558457354391228, 1.208157624479397, 1.564804372531496, 1.5932834274138332, 1.6353091123962906, 1.443772338210273, 1.1320176847177983, 1.4758601910897549, 1.4733937891071747, 1.6961678308530124, 1.0635825954873692, 1.330878345891065, 1.7239802196733736, 1.4140040200103972, 1.446601381439916, 1.3924017336097576, 1.5407592458220538, 1.5038349685596724, 1.545066771564101]",1.4589764402010752,0.180800968762709
696,7,6,22,"[1.602447590758885, 1.7117514516119428, 1.3114092649634008, 1.5120182331532637, 1.463621218724441, 1.515104939397019, 1.2706670841286947, 1.6685370496257494, 1.5767956939788736, 1.181294563970082, 1.3247852175334407, 1.6191105537764594, 1.3466310629922265, 1.5175720489240703, 1.4003570500980478, 1.5284660212536947, 1.484664825129269, 1.2818683628843321, 1.5326535011524791, 1.3878373614110286, 1.5700572881977386, 1.5343146097836584]",1.4589764402010752,0.180800968762709
697,7,7,29,"[1.4912485068311356, 1.670255641469771, 1.5503646652025822, 1.379274384095157, 1.0820505472316673, 1.5143094332542588, 1.3548341637467667, 1.6925662588924966, 1.310774892445894, 1.4621205341905017, 1.483834670527597, 1.2547884178399455, 1.2122940406555935, 1.6243138156767705, 1.6542132714899962, 1.7553282516905453, 1.5517654357228456, 1.3873403133353697, 1.3407773750979826, 1.7499029326844049, 1.348731873348353, 1.4999777555740803, 1.5298239975476327, 1.3813918229688094, 1.4342145729829456, 1.447856427141006, 1.5974555046074257, 1.5597140238237552, 1.5686129282464296]",1.4589764402010752,0.180800968762709
698,7,8,27,"[1.4414539885841382, 1.4407186697110594, 1.3956147534274534, 1.7563632377170513, 1.4692516975087222, 1.308620404148544, 1.4967480704011533, 1.2558598745372909, 1.619729198101368, 1.4473904453232158, 1.4145447580318138, 1.708104029037432, 2.050921891420887, 1.2582456190705904, 1.4753040211313917, 1.3358273598319672, 1.3747772077668443, 1.1252276250121802, 1.848851881201775, 1.9072849711641515, 1.4551724497563827, 1.550764608214338, 1.5538709501363228, 1.4917197590293871, 1.313204888150056, 1.5046308698951547, 1.9488049025225769]",1.4589764402010752,0.180800968762709
699,7,9,22,"[1.2217080558894942, 1.4649990085456424, 1.307616151945005, 1.5059866498608394, 1.0501971378744317, 1.5668385712675226, 1.3626350596668249, 1.456384113014757, 1.3605287811661788, 1.1992185891282077, 1.395936938798345, 1.5783328112253574, 1.1693017823805634, 1.2701526852711829, 1.5578169293599888, 1.7245939998588176, 1.8136915844108177, 1.4076333350275325, 1.6735518868947075, 1.5529225578153358, 1.5084923679414406, 1.5157660172826335]",1.4589764402010752,0.180800968762709
700,7,10,24,"[1.4078201510091355, 1.2017060043225778, 1.6226910933188576, 1.2580346386061299, 1.1943518067714893, 1.5163037836888316, 1.5184461376184688, 1.2338333221604338, 1.6300859174709297, 1.1322247711172495, 1.2998450094664156, 1.4878090625432936, 1.6369454510308155, 0.9082727389795319, 1.1738061561210265, 1.2906748508033772, 1.576651864318123, 1.3990228557243711, 1.5354589187746588, 1.55889983504064, 1.3669482276853047, 1.4889299478038516, 1.234118194029192, 1.6769994730403923]",1.4589764402010752,0.180800968762709
701,7,11,29,"[1.4422753332954081, 1.4454919824866128, 1.4685126617986761, 1.6929921802059633, 0.987296260245611, 1.4355252082527137, 1.6966441364304594, 1.5948667234507132, 1.1045255591425351, 1.520747964675361, 1.4002711122278386, 1.3652633558210616, 1.3280165344989956, 1.366438361113147, 1.6498052129847367, 1.1719420788009525, 1.3649086555942849, 1.396101772321853, 1.4516250841357534, 1.4728889347682066, 1.3492548071419022, 1.1231983173973004, 1.4683071937061414, 1.3954654619521198, 1.419271454678123, 1.4524186528652372, 1.4305254967386885, 1.518299093873477, 1.4341449665263482]",1.4589764402010752,0.180800968762709
702,7,12,24,"[1.3451589070850143, 1.3141699309430355, 1.5408837811763283, 1.329780328684599, 1.2052669493046781, 1.3053555297533792, 1.338837428633102, 1.4280182170779792, 1.510460438191284, 1.5898492809252667, 1.427260009655848, 1.5844316002888377, 1.459291726111869, 1.6338651748773647, 1.5839379024529632, 1.245792654762518, 1.3518453950292604, 1.6404814475339653, 1.6498104286967468, 1.6804355289034543, 1.115768670471389, 1.3416801207926667, 1.1934074805454125, 1.3071445615269137]",1.4589764402010752,0.180800968762709
703,7,13,25,"[1.543781256522682, 1.38500984376873, 1.6889464700070493, 1.8906167486120007, 1.3162624292401006, 1.2936386467613525, 1.2369652880313506, 1.8150362181625395, 1.1292856582452675, 1.200139771539002, 1.5998350063970448, 1.7384230993670027, 1.8127060567524864, 1.6822121810533346, 1.4422691803945416, 1.1991047311707423, 1.2419082505651131, 1.6284623046815048, 1.5264564392158193, 1.5348988598854945, 1.7185470696077925, 1.6475534669553162, 1.4004031216422292, 1.3790760758392429, 1.4864180094215977]",1.4589764402010752,0.180800968762709
704,7,14,21,"[1.2881169679313957, 1.7423327729783464, 1.3450913299094907, 1.542273991542692, 1.6188792272960404, 1.0403114133676001, 1.3940721181909101, 1.318007429620764, 1.3538930919843608, 1.2363969769686896, 1.3259900445492605, 1.7199325815282958, 1.4163008946064113, 1.3446383968337925, 1.427663167323303, 1.369270718060352, 1.4136134136110319, 1.1117666902042975, 1.3721249119544232, 1.3277915776753257, 1.5799226505043968]",1.4589764402010752,0.180800968762709
705,7,15,22,"[1.5170739764019086, 1.6695850712476341, 1.5834209249845592, 1.4538556455436962, 1.2162024085075198, 1.6094717143451645, 1.410374158518671, 1.7973700377741206, 1.5529492707025174, 1.507240258143727, 1.4634032547389448, 1.556136148509794, 1.7041267972230387, 1.4390643662023042, 1.680850531279812, 1.6059710966368042, 1.2165329936829334, 1.4371385166241513, 1.5042209318375694, 1.2098586882861515, 1.8732312747085857, 1.4435112034904425]",1.4589764402010752,0.180800968762709
706,7,16,26,"[1.5222812964691517, 1.508035843589076, 1.396476083256601, 1.7712708222950895, 1.6544978214898334, 1.3927788032716724, 1.3211017319252678, 1.3584821724469545, 1.3851319358919572, 1.5695189624732397, 1.4662686603412314, 1.294036640811146, 1.5867967465508175, 1.457756763030451, 1.183431442438504, 1.6094932510974425, 1.1916877582496326, 1.7577555941056153, 1.6568715564215428, 1.319103551873853, 0.9928640725442475, 1.6876497843276292, 1.3369100621425223, 1.300562639451622, 1.331788325061927, 1.4413873488777462]",1.4589764402010752,0.180800968762709
707,7,17,24,"[1.4462124422867357, 1.580462053254026, 1.5413960526304393, 1.435924929575118, 1.4409076961838339, 1.6472096634989863, 1.6135355479107358, 1.5607293385720062, 1.803291005215487, 1.4952925527215297, 1.2691606967028144, 1.600499382876346, 1.5599093670642539, 1.592448656664858, 1.5447857094710777, 1.3814107255736146, 1.5328382782622592, 1.793582731004081, 1.208096006931787, 1.5989756516883173, 1.6905658782972384, 1.086543154568265, 1.4381421733533866, 1.3498433933269132]",1.4589764402010752,0.180800968762709
708,7,18,28,"[1.6875160898920616, 1.6171459309872465, 1.6956924940203713, 1.5345280801775805, 1.554046355835114, 1.431822964232644, 1.687187949396015, 1.640912052709311, 1.4679250704863815, 1.4270779013217547, 1.4017261828746836, 1.5078339423114981, 1.1594343505493014, 1.5365271955862523, 1.2474846562238657, 1.6025523892413602, 1.5078264812669318, 1.720488422795237, 1.5619039870799238, 1.278502129720402, 1.367577945030246, 1.6743876653770955, 1.2613972800987892, 1.4145482403331453, 1.4390050597717823, 1.4018039992217535, 1.8561317853336363, 1.3121672364834525]",1.4589764402010752,0.180800968762709
709,7,19,23,"[1.3185027379894374, 0.9500840099566338, 1.2086469512102074, 1.4425747793199517, 1.6101938672780045, 1.4907418034903954, 1.5096719428685592, 1.4890722676645187, 1.3977119671620288, 1.5337380747007583, 1.4413618681824114, 1.4924609404888656, 1.72767835240171, 1.461252732529317, 1.3108755080100765, 1.2886589824782184, 1.6082590694530485, 1.654516004035902, 1.249391778144861, 1.636634134664474, 1.496032287871178, 1.5911106337452263, 1.441951152219445]",1.4589764402010752,0.180800968762709
710,7,20,27,"[1.6455400061728427, 1.291653203161024, 1.5801276300993643, 1.8164895428255958, 1.5679501023203153, 1.2313448914983147, 1.2673324472238305, 1.3046504380984596, 1.710460183110918, 1.6283499090817464, 1.0551198107007302, 1.4571070562482906, 1.3964486809330903, 1.4166384210561513, 1.4053965823555787, 1.7035646841076855, 1.3797913396904153, 1.368763033948038, 1.389911990455513, 1.6238808871241057, 1.6417852609184262, 1.054238725202469, 1.2289210464864768, 1.6649783257111688, 1.5524730211990498, 1.1580744521972135, 1.79095254550012]",1.4589764402010752,0.180800968762709
711,7,21,24,"[1.1285026341750393, 1.4846970546684344, 1.5259997458760155, 1.7433809688748092, 1.1359655043879875, 1.4719861891626735, 1.4285418396786957, 1.1742646083456796, 1.5526326436682096, 1.2348569351529972, 1.735156828672424, 1.4032577064202465, 1.517458081167653, 1.1332833495388197, 1.7386402536031795, 1.6740976166482753, 1.522250073436231, 1.4804319244074529, 1.4376172842428354, 1.8032416483154956, 1.7009377879311172, 0.8547199596913122, 1.3776608870159077, 1.3597265768411755]",1.4589764402010752,0.180800968762709
712,7,22,26,"[1.4261703486666082, 1.4373881763296799, 1.4386725489115046, 1.637811325041836, 1.8153195205007782, 1.4169447922921328, 1.6323308957265292, 1.7511861053147815, 1.3866754148172544, 1.416503702542355, 1.5531702819068784, 1.5028635783777586, 1.2472174069384923, 1.3254307112840058, 1.1969509169139352, 1.7393386455948452, 1.4752295639684572, 1.6060462324710787, 1.6994672671966893, 1.327916087082708, 1.3806073865712292, 1.7614660670148738, 1.237687087147587, 1.367081876565419, 1.3651886003954257, 1.5000843074375239]",1.4589764402010752,0.180800968762709
713,7,23,29,"[1.3144535050940103, 1.1622718201159254, 1.5918980068087671, 1.3920881926947961, 1.2549248114267721, 1.4545278712350682, 1.3481284887420286, 1.3962958713375961, 1.6997463723888806, 1.2184855628298497, 1.918843701587157, 1.7205167184121377, 1.3652139583789271, 1.3986263621170878, 1.5996186327568533, 1.4662688493331921, 1.292824853243941, 1.2793499036679998, 1.1129334277295575, 1.7701425095645649, 1.549000816616434, 1.3399976605709911, 1.1537928738049037, 1.4104588160724143, 1.1306159906027327, 1.352104781082436, 1.652380214486235, 1.2177097087143247, 1.3469406148744836]",1.4589764402010752,0.180800968762709
